,source_singular_main,source_singular,country,country_total,country_pct,source_singular,sub_event_type,sub_event_type_total,sub_event_type_pct
3640,112 HM,112 HM,Netherlands_majority,3.0,1.0,,,,
3641,Milano Sud,Milano Sud,Italy_majority,5.0,1.0,Milano Sud,Peaceful_protest_majority,5.0,1.0
3642,Maghreb Emergent,Maghreb Emergent,Algeria_majority,4.0,1.0,,,,
3643,NOS,,,,,,,,
3644,Calcalist,,,,,,,,
3645,Independent Tribune,,,,,,,,
3646,Mixnews,Mixnews,Latvia_majority,6.0,1.0,Mixnews,Peaceful_protest_majority,5.0,0.8333333333333334
3647,RD News Now,,,,,,,,
3648,Annonsbladet,,,,,,,,
3649,Cronache della Campania,,,,,,,,
3650,Daily Nation (Zambia),,,,,,,,
3651,Cincinnati Enquirer,Cincinnati Enquirer,United_States_majority,8.0,1.0,Cincinnati Enquirer,Peaceful_protest_majority,7.0,0.875
3652,Prachachat,,,,,,,,
3653,L'Ora Di Cronache,,,,,,,,
3654,La Provincia Di Crema,La Provincia Di Crema,Italy_majority,3.0,1.0,,,,
3655,Affari Italiani,Affari Italiani,Italy_majority,6.0,1.0,Affari Italiani,Peaceful_protest_majority,6.0,1.0
3656,Maeil Shinmun,,,,,,,,
3657,Sunrise Atlanta,Sunrise Atlanta,United_States_majority,3.0,1.0,,,,
3658,Newstalk,Newstalk,Ireland_majority,3.0,1.0,,,,
3659,TG24,,,,,,,,
3660,El Periodico Mediterraneo,,,,,,,,
3661,Molise Network,,,,,,,,
3662,Le Nouvel Observateur,Le Nouvel Observateur,France_majority,7.0,1.0,Le Nouvel Observateur,Peaceful_protest_majority,7.0,1.0
3663,KVRR Local News,KVRR Local News,United_States_majority,4.0,1.0,,,,
3664,Times-News (Burlington),Times-News (Burlington),United_States_majority,3.0,1.0,,,,
3665,Arab News,,,,,,,,
3666,Midtjyllands Avis,,,,,,,,
3667,Tydenik Policie,,,,,,,,
3668,El Watani (Algeria),El Watani (Algeria),Algeria_majority,3.0,1.0,,,,
3669,Radio Publique Africaine,,,,,,,,
3670,Tygodnik Rolniczy,,,,,,,,
3671,WGXA Fox24,,,,,,,,
3672,Falkirk Herald,,,,,,,,
3673,"War, Security, Constitutional Changes NO! Total Action Executive Committee",,,,,,,,
3674,Batavian,,,,,,,,
3675,City (New York),City (New York),United_States_majority,3.0,1.0,,,,
3676,ABC Action News,ABC Action News,United_States_majority,8.0,1.0,ABC Action News,Peaceful_protest_majority,8.0,1.0
3677,Swaziland Media Commentary,Swaziland Media Commentary,eSwatini_majority,5.0,1.0,,,,
3678,Times of Swaziland,,,,,,,,
3679,Rieti Life,,,,,,,,
3680,New Sarawak Tribune,,,,,,,,
3681,One News Page,,,,,,,,
3682,Radio Luna,,,,,,,,
3683,6000 Sardine,,,,,,,,
3684,WCCO Channel 4,WCCO Channel 4,United_States_majority,17.0,1.0,WCCO Channel 4,Peaceful_protest_majority,13.0,0.7647058823529411
3685,Minnesota Daily,,,,,,,,
3686,WISC-TV3,WISC-TV3,United_States_majority,9.0,1.0,WISC-TV3,Peaceful_protest_majority,9.0,1.0
3687,10TV,10TV,United_States_majority,3.0,1.0,,,,
3688,Clevelanddotcom,Clevelanddotcom,United_States_majority,5.0,1.0,Clevelanddotcom,Peaceful_protest_majority,4.0,0.8
3689,Journalen OsloMet,,,,,,,,
3690,West Central Tribune,,,,,,,,
3691,Duluth News Tribune,,,,,,,,
3692,African News Agency,African News Agency,South_Africa_majority,7.0,1.0,,,,
3693,Trelleborg Allehanda,,,,,,,,
3694,Daily Republic,Daily Republic,United_States_majority,10.0,1.0,Daily Republic,Peaceful_protest_majority,10.0,1.0
3695,Varmlands Folkblad,,,,,,,,
3696,Press (Brentwood),,,,,,,,
3697,Independent (Livermore),,,,,,,,
3698,Times-Standard,Times-Standard,United_States_majority,3.0,1.0,,,,
3699,Sierra Sun,,,,,,,,
3700,Turlock Journal,Turlock Journal,United_States_majority,4.0,1.0,,,,
3701,Appeal-Democrat,,,,,,,,
3702,Red Bluff Daily News,,,,,,,,
3703,Almanac News,,,,,,,,
3704,County 10,,,,,,,,
3705,Mt Shasta Herald,,,,,,,,
3706,Diariodeavisos (Canarias),Diariodeavisos (Canarias),Spain_majority,4.0,1.0,,,,
3707,MAKEDONIA,MAKEDONIA,Greece_majority,16.0,1.0,MAKEDONIA,Peaceful_protest_majority,14.0,0.875
3708,Tarnowska TV,,,,,,,,
3709,Mitti,,,,,,,,
3710,Harvard Crimson,,,,,,,,
3711,Daily Tar Heel,Daily Tar Heel,United_States_majority,4.0,1.0,,,,
3712,Abolish ICE NYNJ,,,,,,,,
3713,Durango Herald,Durango Herald,United_States_majority,5.0,1.0,Durango Herald,Peaceful_protest_majority,5.0,1.0
3714,Salerno Notizie,,,,,,,,
3715,Echaab,Echaab,Algeria_majority,3.0,1.0,,,,
3716,Echorouk,Echorouk,Algeria_majority,13.0,1.0,Echorouk,Peaceful_protest_majority,12.0,0.9230769230769231
3717,New America,,,,,,,,
3718,TAPinto,TAPinto,United_States_majority,5.0,1.0,TAPinto,Peaceful_protest_majority,4.0,0.8
3719,Indy Week,,,,,,,,
3720,Jornada (Bolivia),Jornada (Bolivia),Bolivia_majority,7.0,1.0,Jornada (Bolivia),Peaceful_protest_majority,7.0,1.0
3721,People's Plaza TN,,,,,,,,
3722,Nashville Scene,,,,,,,,
3723,Fox9,Fox9,United_States_majority,4.0,1.0,,,,
3724,Union Advocate,Union Advocate,United_States_majority,3.0,1.0,,,,
3725,Windhoek Observer,,,,,,,,
3726,AGIMEG,,,,,,,,
3727,OTZ,,,,,,,,
3728,Yeniduzen,Yeniduzen,Cyprus_majority,12.0,1.0,Yeniduzen,Peaceful_protest_majority,11.0,0.9166666666666666
3729,LGC News,LGC News,Cyprus_majority,9.0,1.0,LGC News,Peaceful_protest_majority,7.0,0.7777777777777778
3730,Voce,,,,,,,,
3731,Baraonda News,,,,,,,,
3732,Local News Matters,,,,,,,,
3733,Highway Mail,Highway Mail,South_Africa_majority,4.0,1.0,,,,
3734,White Mountain Independent,,,,,,,,
3735,Idaho Statesman,Idaho Statesman,United_States_majority,4.0,1.0,,,,
3736,El Comercio (Peru),,,,,,,,
3737,Community Action Agency of Somerville,,,,,,,,
3738,Milwaukee's NPR,Milwaukee's NPR,United_States_majority,3.0,1.0,,,,
3739,Sedibeng Star,Sedibeng Star,South_Africa_majority,3.0,1.0,,,,
3740,9&10 News,,,,,,,,
3741,Chronicle (Saint Helens),,,,,,,,
3742,Nisqually Valley News,,,,,,,,
3743,Forbes,,,,,,,,
3744,Lexington Herald-Leader,Lexington Herald-Leader,United_States_majority,4.0,1.0,,,,
3745,Quotidiano Di Imola,Quotidiano Di Imola,Italy_majority,13.0,1.0,Quotidiano Di Imola,Peaceful_protest_majority,11.0,0.8461538461538461
3746,Novyi Vizit,,,,,,,,
3747,KHTS,,,,,,,,
3748,Toscana TV,,,,,,,,
3749,Piananotizie,,,,,,,,
3750,Aarhus Vaagner,,,,,,,,
3751,El Messira,,,,,,,,
3752,Daily Post (Nigeria),Daily Post (Nigeria),Nigeria_majority,35.0,1.0,,,,
3753,Il Mamilio,Il Mamilio,Italy_majority,7.0,1.0,Il Mamilio,Peaceful_protest_majority,7.0,1.0
3754,Qui Livorno,,,,,,,,
3755,Tachikawa Parade Executive Committee,,,,,,,,
3756,Japan Today,Japan Today,Japan_majority,4.0,1.0,,,,
3757,Shijiazhuang Municipal People's Government,,,,,,,,
3758,Shijiazhuang Daily,,,,,,,,
3759,Notizie Di Prato,,,,,,,,
3760,Al Jadeed (Lebanon),,,,,,,,
3761,Colorado Public Radio,,,,,,,,
3762,Dig Boston,,,,,,,,
3763,Sud Quotidien (Senegal),,,,,,,,
3764,Agence de Presse Senegalaise,Agence de Presse Senegalaise,Senegal_majority,16.0,1.0,,,,
3765,Tri-City Herald,Tri-City Herald,United_States_majority,7.0,1.0,Tri-City Herald,Peaceful_protest_majority,6.0,0.8571428571428571
3766,Portland Mercury,,,,,,,,
3767,US News & World Report,US News & World Report,United_States_majority,7.0,1.0,,,,
3768,Everett Herald,Everett Herald,United_States_majority,3.0,1.0,,,,
3769,Pacific Northwest Inlander,,,,,,,,
3770,Jornal de Angola,Jornal de Angola,Angola_majority,4.0,1.0,,,,
3771,KHON2,KHON2,United_States_majority,3.0,1.0,,,,
3772,Panorama,,,,,,,,
3773,Macon Telegraph,,,,,,,,
3774,KOMO Radio News,,,,,,,,
3775,Business Journals,,,,,,,,
3776,KIRO7,KIRO7,United_States_majority,5.0,1.0,KIRO7,Peaceful_protest_majority,4.0,0.8
3777,Lakeland PBS,,,,,,,,
3778,Judische Allgemeine,,,,,,,,
3779,Lincolnshire Live,,,,,,,,
3780,Israel Financial Insider,,,,,,,,
3781,Daily Review (Towanda),,,,,,,,
3782,Daily Mining Gazette,,,,,,,,
3783,Houstonia Magazine,,,,,,,,
3784,Al Araby Al Jadeed,,,,,,,,
3785,ZVW,,,,,,,,
3786,Les Echos (Republic of Congo),Les Echos (Republic of Congo),Republic_of_Congo_majority,5.0,1.0,,,,
3787,Telexpresse,,,,,,,,
3788,Saham News,Saham News,Iran_majority,4.0,1.0,,,,
3789,Athens Indymedia,Athens Indymedia,Greece_majority,25.0,1.0,,,,
3790,Key West Citizen,,,,,,,,
3791,Le Calame,Le Calame,Mauritania_majority,3.0,1.0,,,,
3792,Seychelles News Agency,Seychelles News Agency,Seychelles_majority,3.0,1.0,,,,
3793,Dziennik Lodzki,Dziennik Lodzki,Poland_majority,5.0,1.0,Dziennik Lodzki,Peaceful_protest_majority,5.0,1.0
3794,California Public,,,,,,,,
3795,Evening Times,,,,,,,,
3796,Wallowa County Chieftan,,,,,,,,
3797,Surrey Advertiser,,,,,,,,
3798,Polska Times,,,,,,,,
3799,Jacksonville Daily News,,,,,,,,
3800,Palestinian United Movement,,,,,,,,
3801,Tone Madison,,,,,,,,
3802,Belarus 24,,,,,,,,
3803,SEIU Local 73,,,,,,,,
3804,Barre Montpelier Times Argus,,,,,,,,
3805,Bernardsville News,,,,,,,,
3806,Commercial Appeal,Commercial Appeal,United_States_majority,6.0,1.0,Commercial Appeal,Peaceful_protest_majority,5.0,0.8333333333333334
3807,Santa Cruz Good Times,,,,,,,,
3808,Svoboda Info,,,,,,,,
3809,Al Masdar,Al Masdar,Yemen_majority,10.0,0.9090909090909091,,,,
3810,CX Press,,,,,,,,
3811,Oxford Mail,Oxford Mail,United_Kingdom_majority,3.0,1.0,,,,
3812,Daily Sabah,Daily Sabah,Turkey_majority,6.0,1.0,Daily Sabah,Change_to_group_activity_majority,6.0,1.0
3813,20min.ch,,,,,,,,
3814,Klassekampen,,,,,,,,
3815,Diena,,,,,,,,
3816,Japan Peace Committee,,,,,,,,
3817,Anti-War Committee Of 1000,,,,,,,,
3818,State Journal-Register,State Journal-Register,United_States_majority,6.0,1.0,State Journal-Register,Peaceful_protest_majority,5.0,0.8333333333333334
3819,Tuscaloosa News,,,,,,,,
3820,7 ABC,,,,,,,,
3821,PEN-CONARE,PEN-CONARE,Costa_Rica_majority,41.0,1.0,PEN-CONARE,Peaceful_protest_majority,40.0,0.975609756097561
3822,Antelope Valley Press,,,,,,,,
3823,Goshen News,Goshen News,United_States_majority,4.0,1.0,,,,
3824,ABC57,ABC57,United_States_majority,3.0,1.0,,,,
3825,Focus WTV,Focus WTV,Belgium_majority,3.0,1.0,,,,
3826,WWP,,,,,,,,
3827,KREX 5 News,,,,,,,,
3828,THV11,,,,,,,,
3829,Fairfield Sun,,,,,,,,
3830,Spinal Column,,,,,,,,
3831,Wrangler News,,,,,,,,
3832,TWU Local 100,,,,,,,,
3833,One Plus One,One Plus One,Ukraine_majority,4.0,1.0,,,,
3834,Ukrayina TV,,,,,,,,
3835,Abortion Rights Campaign,,,,,,,,
3836,1199SEIU Massachusetts,,,,,,,,
3837,Fox 28 (Spokane),,,,,,,,
3838,Philadelphia Tribune,Philadelphia Tribune,United_States_majority,6.0,1.0,Philadelphia Tribune,Peaceful_protest_majority,6.0,1.0
3839,Bozeman Daily Chronicle,Bozeman Daily Chronicle,United_States_majority,7.0,1.0,Bozeman Daily Chronicle,Peaceful_protest_majority,7.0,1.0
3840,Real Change News,,,,,,,,
3841,Fox Business,Fox Business,United_States_majority,3.0,1.0,,,,
3842,LIGA.net,LIGA.net,Ukraine_majority,14.0,1.0,LIGA.net,Peaceful_protest_majority,10.0,0.7142857142857143
3843,ITAR-TASS,,,,,,,,
3844,112 Zeeland,,,,,,,,
3845,NTS Kg,,,,,,,,
3846,Sterling Journal-Advocate,,,,,,,,
3847,Westford CAT News,,,,,,,,
3848,Progetto Italia News,,,,,,,,
3849,Hastings Banner,,,,,,,,
3850,Westword,,,,,,,,
3851,Nashua Telegraph,,,,,,,,
3852,Franklin Connection,,,,,,,,
3853,CBS6 (Richmond),CBS6 (Richmond),United_States_majority,6.0,1.0,,,,
3854,Merced Sun-Star,Merced Sun-Star,United_States_majority,3.0,1.0,,,,
3855,JydskeVestkysten,,,,,,,,
3856,Karjalainen,,,,,,,,
3857,CNN iPrima,,,,,,,,
3858,MENAFN,,,,,,,,
3859,Pressenza,Pressenza,Italy_majority,4.0,1.0,,,,
3860,Perilous Chronicle,Perilous Chronicle,United_States_majority,10.0,1.0,Perilous Chronicle,Peaceful_protest_majority,8.0,0.8
3861,Cortland Standard,Cortland Standard,United_States_majority,3.0,1.0,,,,
3862,Castle Pines News-Press,,,,,,,,
3863,South Atlantic Media Services,,,,,,,,
3864,People's Dispatch,,,,,,,,
3865,VilaWeb,VilaWeb,Spain_majority,18.0,1.0,VilaWeb,Peaceful_protest_majority,17.0,0.9444444444444444
3866,Il Notiziario Di Cortina,,,,,,,,
3867,Weston and Somerset Mercury,,,,,,,,
3868,Journal Record,,,,,,,,
3869,Levante-EMV,Levante-EMV,Spain_majority,8.0,1.0,Levante-EMV,Peaceful_protest_majority,7.0,0.875
3870,In Franken,,,,,,,,
3871,Hyde Park Herald,,,,,,,,
3872,Abilene Reflector-Chronicle,,,,,,,,
3873,NBC12,NBC12,United_States_majority,9.0,1.0,NBC12,Peaceful_protest_majority,9.0,1.0
3874,Step Up Louisiana,Step Up Louisiana,United_States_majority,7.0,1.0,Step Up Louisiana,Peaceful_protest_majority,7.0,1.0
3875,Es-Salam El Youm,,,,,,,,
3876,Woodner Tenants' Union,,,,,,,,
3877,Gazzetta di Siena,,,,,,,,
3878,CosmoPolis,,,,,,,,
3879,Jemin Ilbo,Jemin Ilbo,South_Korea_majority,3.0,1.0,,,,
3880,KFSM,,,,,,,,
3881,Ada Evening News,,,,,,,,
3882,UNITE HERE,,,,,,,,
3883,Reflexion,Reflexion,Algeria_majority,4.0,1.0,,,,
3884,Daily Star (United Kingdom),,,,,,,,
3885,Newsflare,,,,,,,,
3886,Ennahar Online,Ennahar Online,Algeria_majority,3.0,1.0,,,,
3887,West Tokyo Labour Union,,,,,,,,
3888,Ruptly,,,,,,,,
3889,Knock.LA,,,,,,,,
3890,Steamboat Pilot & Today,,,,,,,,
3891,Searchlight Review,,,,,,,,
3892,Lynden Tribune,,,,,,,,
3893,Unicorn Riot,Unicorn Riot,United_States_majority,13.0,1.0,Unicorn Riot,Peaceful_protest_majority,11.0,0.8461538461538461
3894,Times Virginian,,,,,,,,
3895,Radio Bremen,,,,,,,,
3896,Refuse Fascism,,,,,,,,
3897,Daily News of Newburyport,,,,,,,,
3898,PBS WUFT,,,,,,,,
3899,Moskovskij Komsomolets,Moskovskij Komsomolets,Russia_majority,13.0,1.0,,,,
3900,Canal C,,,,,,,,
3901,Evening Echo,Evening Echo,Ireland_majority,4.0,1.0,,,,
3902,Tipp FM,Tipp FM,Ireland_majority,4.0,1.0,,,,
3903,Chronicle (Centralia),Chronicle (Centralia),United_States_majority,3.0,1.0,,,,
3904,La Croix International,La Croix International,France_majority,9.0,1.0,La Croix International,Peaceful_protest_majority,9.0,1.0
3905,News12 (Hudson Valley),,,,,,,,
3906,NK Pro,NK Pro,North_Korea_majority,7.0,1.0,,,,
3907,Arah Juang,,,,,,,,
3908,Tirto,,,,,,,,
3909,Daily News Journal,,,,,,,,
3910,Panet,,,,,,,,
3911,Neue Osnabrucker Zeitung,Neue Osnabrucker Zeitung,Germany_majority,18.0,1.0,Neue Osnabrucker Zeitung,Peaceful_protest_majority,18.0,1.0
3912,Davao Today,,,,,,,,
3913,KEPR,KEPR,United_States_majority,3.0,1.0,,,,
3914,WEHOville,,,,,,,,
3915,La Gazzetta Torinese,La Gazzetta Torinese,Italy_majority,4.0,1.0,,,,
3916,TV2 Nord,,,,,,,,
3917,San Marino RTV,,,,,,,,
3918,Catholic Sentinel,,,,,,,,
3919,Glas Slavonije,,,,,,,,
3920,Boise Weekly,,,,,,,,
3921,Uralsk Week,Uralsk Week,Kazakhstan_majority,10.0,1.0,Uralsk Week,Peaceful_protest_majority,9.0,0.9
3922,Guardian (Belize),,,,,,,,
3923,Caribisch Netwerk NTR,,,,,,,,
3924,Free Keene,,,,,,,,
3925,ThessNews,ThessNews,Greece_majority,11.0,1.0,ThessNews,Peaceful_protest_majority,9.0,0.8181818181818182
3926,Andina (Peru),,,,,,,,
3927,Statesman (India),Statesman (India),India_majority,3.0,1.0,,,,
3928,Skaties,Skaties,Latvia_majority,3.0,1.0,,,,
3929,La.lv,,,,,,,,
3930,Opposizione Studentesca d'Alternativa,,,,,,,,
3931,NBC10 (Providence),NBC10 (Providence),United_States_majority,7.0,1.0,NBC10 (Providence),Peaceful_protest_majority,6.0,0.8571428571428571
3932,Metro,,,,,,,,
3933,Melilla Hoy,,,,,,,,
3934,Hour (Norwalk),,,,,,,,
3935,Daily Ledger,,,,,,,,
3936,Rissala Al Oumma,Rissala Al Oumma,Morocco_majority,4.0,1.0,,,,
3937,Paradise FM,,,,,,,,
3938,WJTV12,,,,,,,,
3939,WDDE,,,,,,,,
3940,47ABC,,,,,,,,
3941,CBS7,,,,,,,,
3942,Muskogee Phoenix,,,,,,,,
3943,Release Aging People in Prison Campaign,,,,,,,,
3944,Omaha World-Herald,Omaha World-Herald,United_States_majority,6.0,1.0,Omaha World-Herald,Peaceful_protest_majority,6.0,1.0
3945,TV Limburg,,,,,,,,
3946,Hong Kong Economic Times,,,,,,,,
3947,Daily Herald (Everett),Daily Herald (Everett),United_States_majority,4.0,1.0,,,,
3948,Daily Record (New Jersey),,,,,,,,
3949,Newstalk AM 870,,,,,,,,
3950,Narinjara News,Narinjara News,Myanmar_majority,3.0,1.0,,,,
3951,No TAV Info,,,,,,,,
3952,Destak,Destak,Portugal_majority,7.0,1.0,Destak,Peaceful_protest_majority,7.0,1.0
3953,East Anglian Daily Times,,,,,,,,
3954,Nordbayern,Nordbayern,Germany_majority,3.0,1.0,,,,
3955,Steigan,,,,,,,,
3956,The Visitor,,,,,,,,
3957,Eastern Arizona Courier,,,,,,,,
3958,San Clemente Times,,,,,,,,
3959,Morning Call,Morning Call,United_States_majority,3.0,1.0,,,,
3960,Chinook Observer,,,,,,,,
3961,Khaama Press,Khaama Press,Afghanistan_majority,4.0,1.0,,,,
3962,Op-online,,,,,,,,
3963,Tele City News 24,,,,,,,,
3964,Clinton Herald,,,,,,,,
3965,NECN,,,,,,,,
3966,SaveMedSaveLives,,,,,,,,
3967,Daily Sentinel (Grand Junction),Daily Sentinel (Grand Junction),United_States_majority,3.0,1.0,,,,
3968,WKZO,,,,,,,,
3969,Hillsdale Collegian,,,,,,,,
3970,Yellow Springs News,,,,,,,,
3971,Dalil Rif,Dalil Rif,Morocco_majority,4.0,1.0,,,,
3972,Correio da Kianda,Correio da Kianda,Angola_majority,8.0,1.0,,,,
3973,KODE12,,,,,,,,
3974,Times-News,,,,,,,,
3975,Niezalezna,Niezalezna,Poland_majority,3.0,1.0,,,,
3976,Committees for the Defence of the Republic,Committees for the Defence of the Republic,Spain_majority,18.0,1.0,Committees for the Defence of the Republic,Peaceful_protest_majority,18.0,1.0
3977,Alex News,,,,,,,,
3978,Business Day (Johannesburg),,,,,,,,
3979,Derby Telegraph,Derby Telegraph,United_Kingdom_majority,3.0,1.0,,,,
3980,WCAU,,,,,,,,
3981,Essie Justice Group,,,,,,,,
3982,Fox40 (Binghamton),,,,,,,,
3983,Beaumont Enterprise,Beaumont Enterprise,United_States_majority,3.0,1.0,,,,
3984,Newsradio 1070 WKOK,,,,,,,,
3985,Beach Reporter,,,,,,,,
3986,We Sud,,,,,,,,
3987,Dennik N,,,,,,,,
3988,Olsztyn,,,,,,,,
3989,Rzecz Pospolita,,,,,,,,
3990,People's World,People's World,United_States_majority,6.0,1.0,People's World,Peaceful_protest_majority,6.0,1.0
3991,2 Works for You,,,,,,,,
3992,Webnoviny,,,,,,,,
3993,Wirtualny Nowy Przemysl,,,,,,,,
3994,Lancashire Evening Post,,,,,,,,
3995,KXMC CBS13,KXMC CBS13,United_States_majority,3.0,1.0,,,,
3996,KGNS8,,,,,,,,
3997,Diario De Pontevedra,,,,,,,,
3998,Bratislavske Noviny,,,,,,,,
3999,ZENKO,,,,,,,,
4000,Sanpete Messenger,,,,,,,,
4001,Shaw Media Illinois,,,,,,,,
4002,Daily Herald (Provo),,,,,,,,
4003,Presseportal,,,,,,,,
4004,Zaxid,Zaxid,Ukraine_majority,3.0,1.0,,,,
4005,V Chas Pik,,,,,,,,
4006,O Observador,,,,,,,,
4007,Pisainvideo,,,,,,,,
4008,Tengrinews,Tengrinews,Kazakhstan_majority,7.0,1.0,,,,
4009,TV2 Bornholm,,,,,,,,
4010,Bornholms Tidende,,,,,,,,
4011,BX1,,,,,,,,
4012,Prince William Times,,,,,,,,
4013,My Ferndale News,,,,,,,,
4014,AssoCareNews,,,,,,,,
4015,Ragusa Oggi,,,,,,,,
4016,TSN.ua,,,,,,,,
4017,Local Eyes,,,,,,,,
4018,El Digital de Albacete,El Digital de Albacete,Spain_majority,3.0,1.0,,,,
4019,El Economista,El Economista,Spain_majority,7.0,1.0,El Economista,Peaceful_protest_majority,7.0,1.0
4020,La Voz De Asturias,La Voz De Asturias,Spain_majority,5.0,1.0,La Voz De Asturias,Peaceful_protest_majority,5.0,1.0
4021,KUTV Channel 2,,,,,,,,
4022,Channel 34 TV,,,,,,,,
4023,Dneprovskaya Panorama,,,,,,,,
4024,Pocono Record,,,,,,,,
4025,Diario De Coimbra,,,,,,,,
4026,ZMINA,,,,,,,,
4027,Al Monitor,,,,,,,,
4028,Radio Television Suisse,,,,,,,,
4029,Trade Unions of Iranian Student,,,,,,,,
4030,News West 9,News West 9,United_States_majority,3.0,1.0,,,,
4031,Monterey County Weekly,Monterey County Weekly,United_States_majority,3.0,1.0,,,,
4032,Capital Newspaper,,,,,,,,
4033,Most Kherson,,,,,,,,
4034,Expresso,,,,,,,,
4035,L'Hebdo de l'Ardeche,,,,,,,,
4036,Liverpool Echo,Liverpool Echo,United_Kingdom_majority,9.0,1.0,,,,
4037,FM News 101 KXL,,,,,,,,
4038,Vlast,Vlast,Kazakhstan_majority,3.0,1.0,,,,
4039,Zenkyo,,,,,,,,
4040,Moscow-Pullman Daily News,,,,,,,,
4041,Haberturk,,,,,,,,
4042,Mancunion,Mancunion,United_Kingdom_majority,3.0,1.0,,,,
4043,Unis Resist Border Controls,,,,,,,,
4044,NDN Info,,,,,,,,
4045,Centro Sociale Rivolta,,,,,,,,
4046,Edinburgh Live,,,,,,,,
4047,Isle of Wight County Press,,,,,,,,
4048,Honolulu Civil Beat,,,,,,,,
4049,Diari De Balears,,,,,,,,
4050,La Voce Torino,,,,,,,,
4051,Oggi Milazzo,,,,,,,,
4052,ABC2 (Midland-Odessa),,,,,,,,
4053,Anteprima24,,,,,,,,
4054,Rebellyon.info,Rebellyon.info,France_majority,7.0,1.0,,,,
4055,Associazione Ya Basta,,,,,,,,
4056,Corriere Della Calabria,,,,,,,,
4057,USB,,,,,,,,
4058,Reporterre,,,,,,,,
4059,Vox,,,,,,,,
4060,FOROYAA,FOROYAA,Gambia_majority,3.0,1.0,,,,
4061,Capital,Capital,France_majority,6.0,1.0,Capital,Peaceful_protest_majority,6.0,1.0
4062,Gazeta Pomorska,,,,,,,,
4063,Glos Szczecinski,Glos Szczecinski,Poland_majority,7.0,1.0,Glos Szczecinski,Peaceful_protest_majority,7.0,1.0
4064,A Nacao,A Nacao,Cape_Verde_majority,8.0,1.0,A Nacao,Peaceful_protest_majority,8.0,1.0
4065,Expresso das Ilhas,,,,,,,,
4066,Puglia Reporter,,,,,,,,
4067,Gabon Review,Gabon Review,Gabon_majority,7.0,1.0,,,,
4068,Gazetaprawna,,,,,,,,
4069,Radio Gdansk,Radio Gdansk,Poland_majority,3.0,1.0,,,,
4070,RPR1,,,,,,,,
4071,Sanctuary for Independent Media,,,,,,,,
4072,Independent Florida Alligator,,,,,,,,
4073,Queens Chronicle,Queens Chronicle,United_States_majority,3.0,1.0,,,,
4074,Ahora Granada,,,,,,,,
4075,Gele Hesjes NL,,,,,,,,
4076,Socialist Worker,Socialist Worker,United_Kingdom_majority,19.0,1.0,Socialist Worker,Peaceful_protest_majority,19.0,1.0
4077,Il Giornale Di Vicenza,,,,,,,,
4078,Video33,,,,,,,,
4079,Videonotizie TV Web,,,,,,,,
4080,Al-Ittihad,,,,,Al-Ittihad,Peaceful_protest_majority,6.0,0.75
4081,ABC (Madrid),ABC (Madrid),Spain_majority,7.0,1.0,ABC (Madrid),Peaceful_protest_majority,5.0,0.7142857142857143
4082,Diario de Cantabria,,,,,,,,
4083,Radio Galileo,,,,,,,,
4084,Rgunotizie,,,,,,,,
4085,La Voce Di Novara,,,,,,,,
4086,Rosbalt,Rosbalt,Russia_majority,17.0,1.0,,,,
4087,Braintree & Witham Times,,,,,,,,
4088,SIPTU,,,,,,,,
4089,Newstalk KGVO,,,,,,,,
4090,WAVY TV10,WAVY TV10,United_States_majority,5.0,1.0,WAVY TV10,Peaceful_protest_majority,5.0,1.0
4091,Corbeau News,Corbeau News,Central_African_Republic_majority,3.0,1.0,,,,
4092,De Standaard,De Standaard,Belgium_majority,4.0,1.0,,,,
4093,Corrierino,,,,,,,,
4094,Ukrinform,Ukrinform,Ukraine_majority,14.0,1.0,Ukrinform,Peaceful_protest_majority,13.0,0.9285714285714286
4095,Visalia Times-Delta,Visalia Times-Delta,United_States_majority,4.0,1.0,,,,
4096,7Day News,,,,,,,,
4097,West Volusia Beacon,,,,,,,,
4098,Williamsport Sun-Gazette,,,,,,,,
4099,Diario De Cordoba,,,,,,,,
4100,Journal (Martinsburg),,,,,,,,
4101,Radio Krakow,,,,,,,,
4102,Cafe del Montenegro,,,,,,,,
4103,Kurdistan Human Rights Network,,,,,,,,
4104,FGC,FGC,Italy_majority,3.0,1.0,,,,
4105,Press Association Mediapoint,Press Association Mediapoint,United_Kingdom_majority,3.0,1.0,,,,
4106,Telebari,,,,,,,,
4107,Caserta News,,,,,,,,
4108,La Gazzetta Leontina,,,,,,,,
4109,Padova Sport,,,,,,,,
4110,Dagospia,,,,,,,,
4111,Sierra Wave,,,,,,,,
4112,Varese News,,,,,,,,
4113,Houston Public Media,,,,,,,,
4114,EliveBrescia,,,,,,,,
4115,Spoleto 7 Giorni,,,,,,,,
4116,El Digital CLM,,,,,,,,
4117,News24 City,,,,,,,,
4118,WWL-TV Channel 4,,,,,,,,
4119,Marquette Wire,,,,,,,,
4120,La Nation (Djibouti),,,,,,,,
4121,Orlando Sentinel,Orlando Sentinel,United_States_majority,6.0,1.0,Orlando Sentinel,Peaceful_protest_majority,6.0,1.0
4122,Essahraa,,,,,,,,
4123,Essirage,,,,,,,,
4124,Haiti Standard,Haiti Standard,Haiti_majority,9.0,1.0,,,,
4125,Jakarta Post,,,,,,,,
4126,Correio Do Minho,,,,,,,,
4127,Udghosh Daily,,,,,,,,
