,source_singular,country,country_pct,country_total,sub_event_type,sub_event_type_pct,sub_event_type_total
3904,La Croix International,France_majority,1.0,9.0,Peaceful_protest_majority,1.0,9.0
3905,News12 (Hudson Valley),,,,,,
3906,NK Pro,,,,,,
3907,Arah Juang,,,,,,
3908,Tirto,,,,,,
3909,Daily News Journal,,,,,,
3910,Panet,,,,,,
3911,Neue Osnabrucker Zeitung,Germany_majority,1.0,18.0,Peaceful_protest_majority,1.0,18.0
3912,Davao Today,,,,,,
3913,KEPR,,,,,,
3914,WEHOville,,,,,,
3915,La Gazzetta Torinese,,,,,,
3916,TV2 Nord,,,,,,
3917,San Marino RTV,,,,,,
3918,Catholic Sentinel,,,,,,
3919,Glas Slavonije,,,,,,
3920,Boise Weekly,,,,,,
3921,Uralsk Week,Kazakhstan_majority,1.0,10.0,Peaceful_protest_majority,0.9,9.0
3922,Guardian (Belize),,,,,,
3923,Caribisch Netwerk NTR,,,,,,
3924,Free Keene,,,,,,
3925,ThessNews,Greece_majority,1.0,11.0,Peaceful_protest_majority,0.8181818181818182,9.0
3926,Andina (Peru),,,,,,
3927,Statesman (India),,,,,,
3928,La.lv,,,,,,
3929,Skaties,,,,,,
3930,Opposizione Studentesca d'Alternativa,,,,,,
3931,NBC10 (Providence),United_States_majority,1.0,7.0,Peaceful_protest_majority,0.8571428571428571,6.0
3932,Metro,,,,,,
3933,Melilla Hoy,,,,,,
3934,Hour (Norwalk),,,,,,
3935,Daily Ledger,,,,,,
3936,Rissala Al Oumma,,,,,,
3937,Paradise FM,,,,,,
3938,WJTV12,,,,,,
3939,WDDE,,,,,,
3940,47ABC,,,,,,
3941,CBS7,,,,,,
3942,Muskogee Phoenix,,,,,,
3943,Release Aging People in Prison Campaign,,,,,,
3944,Omaha World-Herald,United_States_majority,1.0,6.0,Peaceful_protest_majority,1.0,6.0
3945,TV Limburg,,,,,,
3946,Hong Kong Economic Times,,,,,,
3947,Daily Herald (Everett),,,,,,
3948,Daily Record (New Jersey),,,,,,
3949,Newstalk AM 870,,,,,,
3950,Narinjara News,,,,,,
3951,No TAV Info,,,,,,
3952,Destak,Portugal_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
3953,East Anglian Daily Times,,,,,,
3954,Nordbayern,,,,,,
3955,Steigan,,,,,,
3956,The Visitor,,,,,,
3957,Eastern Arizona Courier,,,,,,
3958,San Clemente Times,,,,,,
3959,Morning Call,,,,,,
3960,Chinook Observer,,,,,,
3961,Khaama Press,,,,,,
3962,Op-online,,,,,,
3963,Tele City News 24,,,,,,
3964,Clinton Herald,,,,,,
3965,NECN,,,,,,
3966,SaveMedSaveLives,,,,,,
3967,Daily Sentinel (Grand Junction),,,,,,
3968,Hillsdale Collegian,,,,,,
3969,WKZO,,,,,,
3970,Yellow Springs News,,,,,,
3971,Dalil Rif,,,,,,
3972,Correio da Kianda,,,,,,
3973,KODE12,,,,,,
3974,Times-News,,,,,,
3975,Niezalezna,,,,,,
3976,Committees for the Defence of the Republic,Spain_majority,1.0,18.0,Peaceful_protest_majority,1.0,18.0
3977,Alex News,,,,,,
3978,Business Day (Johannesburg),,,,,,
3979,Derby Telegraph,,,,,,
3980,WCAU,,,,,,
3981,Essie Justice Group,,,,,,
3982,Fox40 (Binghamton),,,,,,
3983,Beaumont Enterprise,,,,,,
3984,Newsradio 1070 WKOK,,,,,,
3985,Beach Reporter,,,,,,
3986,We Sud,,,,,,
3987,Dennik N,,,,,,
3988,Olsztyn,,,,,,
3989,Rzecz Pospolita,,,,,,
3990,People's World,United_States_majority,1.0,6.0,Peaceful_protest_majority,1.0,6.0
3991,2 Works for You,,,,,,
3992,Wirtualny Nowy Przemysl,,,,,,
3993,Webnoviny,,,,,,
3994,Lancashire Evening Post,,,,,,
3995,KXMC CBS13,,,,,,
3996,KGNS8,,,,,,
3997,Diario De Pontevedra,,,,,,
3998,Bratislavske Noviny,,,,,,
3999,ZENKO,,,,,,
4000,Sanpete Messenger,,,,,,
4001,Shaw Media Illinois,,,,,,
4002,Daily Herald (Provo),,,,,,
4003,Presseportal,,,,,,
4004,Zaxid,,,,,,
4005,V Chas Pik,,,,,,
4006,O Observador,,,,,,
4007,Pisainvideo,,,,,,
4008,Tengrinews,,,,,,
4009,TV2 Bornholm,,,,,,
4010,Bornholms Tidende,,,,,,
4011,BX1,,,,,,
4012,Prince William Times,,,,,,
4013,My Ferndale News,,,,,,
4014,AssoCareNews,,,,,,
4015,Ragusa Oggi,,,,,,
4016,TSN.ua,,,,,,
4017,Local Eyes,,,,,,
4018,El Digital de Albacete,,,,,,
4019,El Economista,Spain_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
4020,La Voz De Asturias,Spain_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
4021,KUTV Channel 2,,,,,,
4022,Channel 34 TV,,,,,,
4023,Dneprovskaya Panorama,,,,,,
4024,Pocono Record,,,,,,
4025,Diario De Coimbra,,,,,,
4026,ZMINA,,,,,,
4027,Al Monitor,,,,,,
4028,Radio Television Suisse,,,,,,
4029,Trade Unions of Iranian Student,,,,,,
4030,News West 9,,,,,,
4031,Monterey County Weekly,,,,,,
4032,Capital Newspaper,,,,,,
4033,Most Kherson,,,,,,
4034,Expresso,,,,,,
4035,L'Hebdo de l'Ardeche,,,,,,
4036,Liverpool Echo,,,,,,
4037,FM News 101 KXL,,,,,,
4038,Vlast,,,,,,
4039,Zenkyo,,,,,,
4040,Moscow-Pullman Daily News,,,,,,
4041,Haberturk,,,,,,
4042,Unis Resist Border Controls,,,,,,
4043,Mancunion,,,,,,
4044,NDN Info,,,,,,
4045,Centro Sociale Rivolta,,,,,,
4046,Edinburgh Live,,,,,,
4047,Isle of Wight County Press,,,,,,
4048,Honolulu Civil Beat,,,,,,
4049,Diari De Balears,,,,,,
4050,La Voce Torino,,,,,,
4051,Oggi Milazzo,,,,,,
4052,ABC2 (Midland-Odessa),,,,,,
4053,Anteprima24,,,,,,
4054,Rebellyon.info,,,,,,
4055,Associazione Ya Basta,,,,,,
4056,Corriere Della Calabria,,,,,,
4057,USB,,,,,,
4058,Reporterre,,,,,,
4059,Vox,,,,,,
4060,FOROYAA,,,,,,
4061,Capital,France_majority,1.0,6.0,Peaceful_protest_majority,1.0,6.0
4062,Gazeta Pomorska,,,,,,
4063,Glos Szczecinski,Poland_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
4064,Expresso das Ilhas,,,,,,
4065,A Nacao,Cape_Verde_majority,1.0,8.0,Peaceful_protest_majority,1.0,8.0
4066,Puglia Reporter,,,,,,
4067,Gabon Review,,,,,,
4068,Gazetaprawna,,,,,,
4069,Radio Gdansk,,,,,,
4070,RPR1,,,,,,
4071,Sanctuary for Independent Media,,,,,,
4072,Independent Florida Alligator,,,,,,
4073,Queens Chronicle,,,,,,
4074,Ahora Granada,,,,,,
4075,Gele Hesjes NL,,,,,,
4076,Socialist Worker,United_Kingdom_majority,1.0,19.0,Peaceful_protest_majority,1.0,19.0
4077,Il Giornale Di Vicenza,,,,,,
4078,Video33,,,,,,
4079,Videonotizie TV Web,,,,,,
4080,Al-Ittihad,,,,,,
4081,ABC (Madrid),Spain_majority,1.0,7.0,Peaceful_protest_majority,0.7142857142857143,5.0
4082,Diario de Cantabria,,,,,,
4083,Radio Galileo,,,,,,
4084,Rgunotizie,,,,,,
4085,La Voce Di Novara,,,,,,
4086,Rosbalt,,,,,,
4087,Braintree & Witham Times,,,,,,
4088,SIPTU,,,,,,
4089,Newstalk KGVO,,,,,,
4090,WAVY TV10,United_States_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
4091,Corbeau News,,,,,,
4092,De Standaard,,,,,,
4093,Corrierino,,,,,,
4094,Ukrinform,Ukraine_majority,1.0,14.0,Peaceful_protest_majority,0.9285714285714286,13.0
4095,Visalia Times-Delta,,,,,,
4096,7Day News,,,,,,
4097,West Volusia Beacon,,,,,,
4098,Williamsport Sun-Gazette,,,,,,
4099,Diario De Cordoba,,,,,,
4100,Journal (Martinsburg),,,,,,
4101,Radio Krakow,,,,,,
4102,Cafe del Montenegro,,,,,,
4103,Kurdistan Human Rights Network,,,,,,
4104,FGC,,,,,,
4105,Press Association Mediapoint,,,,,,
4106,Telebari,,,,,,
4107,Caserta News,,,,,,
4108,La Gazzetta Leontina,,,,,,
4109,Padova Sport,,,,,,
4110,Dagospia,,,,,,
4111,Sierra Wave,,,,,,
4112,Varese News,,,,,,
4113,Houston Public Media,,,,,,
4114,EliveBrescia,,,,,,
4115,Spoleto 7 Giorni,,,,,,
4116,El Digital CLM,,,,,,
4117,News24 City,,,,,,
4118,WWL-TV Channel 4,,,,,,
4119,Marquette Wire,,,,,,
4120,La Nation (Djibouti),,,,,,
4121,Orlando Sentinel,United_States_majority,1.0,6.0,Peaceful_protest_majority,1.0,6.0
4122,Essahraa,,,,,,
4123,Essirage,,,,,,
4124,Haiti Standard,,,,,,
4125,Jakarta Post,,,,,,
4126,Correio Do Minho,,,,,,
4127,Udghosh Daily,,,,,,
4128,Dodgeville Chronicle,,,,,,
4129,Daily Voice,,,,,,
4130,BG Independent,,,,,,
4131,Jornal de Santa Catarina,,,,,,
4132,Srugim,,,,,,
4133,Association that Considers the Future of Japan and the Children,,,,,,
4134,IN4S Portal,,,,,,
4135,Eye Radio (South Sudan),,,,,,
4136,Leeds Live,,,,,,
4137,Daily Mirror (United Kingdom),,,,,,
4138,Montana Standard,,,,,,
4139,San Bernardino Sun,,,,,,
4140,Free Lance-Star,,,,,,
4141,Salinas Californian,,,,,,
4142,KTVO3,,,,,,
4143,El Matinal,,,,,,
4144,SEIU Minnesota,,,,,,
4145,Malaga Hoy,,,,,,
4146,Record-Journal,,,,,,
4147,Idaho Mountain Express,,,,,,
4148,Catholic Telegraph,,,,,,
4149,Diario La Region,Peru_majority,0.9411764705882353,16.0,Peaceful_protest_majority,0.7647058823529411,13.0
4150,Diari Mes Digital,,,,,,
4151,Cawalisse Alyoum,,,,,,
4152,Sunday Herald,,,,,,
4153,Border Report,,,,,,
4154,CBS4 (El Paso),,,,,,
4155,Kan Ashkelon,,,,,,
4156,Herald Scotland,,,,,,
4157,Nasze Miasto Gdansk,,,,,,
4158,Nasze Miasto Krakow,,,,,,
4159,Nasze Miasto Szczecin,,,,,,
4160,Eater New Orleans,,,,,,
4161,Lowiczanin,,,,,,
4162,Northwest Herald,United_States_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
4163,Decaturish,,,,,,
4164,ABC7 (Sarasota),,,,,,
4165,Slovene Press Agency,,,,,,
4166,Young Journalists Club,,,,,,
4167,Carlow Nationalist,,,,,,
4168,Reforma,,,,,,
4169,Workday Minnesota,,,,,,
4170,Netavisen Pio,Denmark_majority,1.0,9.0,Peaceful_protest_majority,1.0,9.0
4171,Manchester Ink Link,,,,,,
4172,Larache Info,,,,,,
4173,Indymedia (France),France_majority,1.0,9.0,Peaceful_protest_majority,0.8888888888888888,8.0
4174,WFIU,,,,,,
4175,KOTV6,,,,,,
4176,Vlada,,,,,,
4177,FARS News Agency (Iran),Iran_majority,1.0,5.0,Change_to_group_activity_majority,0.8,4.0
4178,Politico (US),,,,,,
4179,News Virginian,,,,,,
4180,Corpus Christi Caller-Times,,,,,,
4181,Spot on Florida,,,,,,
4182,Arkansas Times,,,,,,
4183,Times-Tribune,,,,,,
4184,Voice of Branch County,,,,,,
4185,KAPP ABC35,,,,,,
4186,UFCW,,,,,,
4187,Reading Eagle,,,,,,
4188,Yellowhammer News,,,,,,
4189,Anniston Star,,,,,,
4190,Ministerstvo Vnutra Slovenskej Republiky,,,,,,
4191,Herald and News,,,,,,
4192,Kapitalis,,,,,,
4193,El Dia de la Rioja,,,,,,
4194,Santa Clara,,,,,,
4195,Access All Areas,,,,,,
4196,Occhio Notizie,,,,,,
4197,Sawt Al Adala,,,,,,
4198,Start,,,,,,
4199,I Rodiaki,,,,,,
4200,Proinos Logos,,,,,,
4201,Imerazante,,,,,,
4202,Kommersant,,,,,,
4203,7 sur 7 (Belgium),Belgium_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
4204,ABVV,,,,,,
4205,Laramie Boomerang,,,,,,
4206,My Suburban Life,,,,,,
4207,Grit Daily News,,,,,,
4208,HLN,,,,,,
4209,Palermomania,Italy_majority,1.0,9.0,Peaceful_protest_majority,0.8888888888888888,8.0
4210,Novaya Gazeta,,,,,,
4211,Dvnovosti,,,,,,
4212,Kuwait Times,,,,,,
4213,Donegal Live,,,,,,
4214,Trieste Cafe,,,,,,
4215,WJHG,,,,,,
4216,Mwebantu,,,,,,
4217,Budejicka Drbna,,,,,,
4218,News Shopper,,,,,,
4219,Metropolitan Police Service,,,,,,
4220,Agroinformacion,,,,,,
4221,Journal & Topics,,,,,,
4222,Aamulehti,,,,,,
4223,Local 23 (Brownsville),,,,,,
4224,Marietta Times,,,,,,
4225,Tahlequah Daily Press,,,,,,
4226,CUB - Confederazione Unitaria di Base,,,,,,
4227,Yerevan Today,,,,,,
4228,Pastinfo Am,,,,,,
4229,News Am,Armenia_majority,1.0,14.0,Peaceful_protest_majority,0.7142857142857143,10.0
4230,AD,,,,,,
4231,Berkshire Eagle,,,,,,
4232,Loudoun Times-Mirror,,,,,,
4233,Norfolk Daily News,,,,,,
4234,Indiana Daily Student,,,,,,
4235,Mumbai Mirror,,,,,,
4236,NonDoc,,,,,,
4237,San Joaquin Valley Sun,,,,,,
4238,Kaba Bachir,,,,,,
4239,Le Djely,Guinea_majority,1.0,6.0,Violent_demonstration_majority,0.8333333333333334,5.0
4240,Diario As Beiras,,,,,,
4241,Huffingtonpost Spain,,,,,,
4242,Regiao De Leiria,,,,,,
4243,Herald Bulletin,,,,,,
4244,City Pages,,,,,,
4245,Reno Gazette Journal,United_States_majority,1.0,8.0,Peaceful_protest_majority,1.0,8.0
4246,Lincoln Journal Star,,,,,,
4247,Marbella 24horas,,,,,,
4248,Toscana Media News,,,,,,
4249,Arizona Daily Sun,,,,,,
4250,Observer (New York),,,,,,
4251,KATC TV3,,,,,,
4252,Epress,,,,,,
4253,GNN Liberia,,,,,,
4254,Clare FM,,,,,,
4255,Wellsville Daily Reporter,,,,,,
4256,Sugito Action,Japan_majority,1.0,9.0,Peaceful_protest_majority,1.0,9.0
4257,Charleston Gazette-Mail,,,,,,
4258,Missoulian,,,,,,
4259,Polokwane Review,,,,,,
4260,Nasze Miasto Warszawa,,,,,,
4261,Austin Monitor,,,,,,
4262,Clarion Ledger,,,,,,
4263,Idaho State Journal,,,,,,
4264,UNOCHA,,,,,,
4265,AFA-CWA,,,,,,
4266,Pressek,,,,,,
4267,Diario Expansion,,,,,,
4268,El Correo Gallego,,,,,,
4269,NRC Handelsblad,,,,,,
4270,Journal Star,,,,,,
4271,Anchorage Daily News,,,,,,
4272,Daily Pennsylvanian,,,,,,
4273,The Daily Herald Sint Maarten,,,,,,
4274,El Faro Colon Buenos Aires,,,,,,
4275,Pune Mirror,,,,,,
4276,Eagle,,,,,,
4277,Stillwater News Press,,,,,,
4278,Wausau Daily Herald,,,,,,
4279,KTVF Channel 11,,,,,,
4280,San Francisco News,,,,,,
4281,Saturday Action in Front of the Prime Minister's Office,,,,,,
4282,Kuensel,,,,,,
4283,United Against Racism Ireland,,,,,,
4284,Hraparak,Armenia_majority,1.0,9.0,Peaceful_protest_majority,0.7777777777777778,7.0
4285,Una Ventana a la Libertad,,,,,,
4286,Alfahir,,,,,,
4287,Delta County Independent,,,,,,
4288,Diario Sanitario,,,,,,
4289,Glasgow Live,,,,,,
4290,Laevelder Lowvelder,,,,,,
4291,Murcia Plaza,,,,,,
4292,Spartanburg Herald-Journal,,,,,,
4293,Caracol Radio,,,,,,
4294,Texas AFL-CIO,,,,,,
4295,Star Democrat,,,,,,
4296,Island Packet,,,,,,
4297,Wichita Eagle,,,,,,
4298,Bessarabia INFORM,,,,,,
4299,Al Ittihad Al Ichtiraki,,,,,,
4300,Liberian Observer,,,,,,
4301,Leinster Leader,,,,,,
4302,Limerick Leader,,,,,,
4303,Al Mada,,,,,,
4304,Sotaliraq,,,,,,
4305,Yaqein,,,,,,
4306,Channel 9 (Charlotte),,,,,,
4307,Estes Park Trail Gazette,,,,,,
4308,KUAR,,,,,,
4309,UNITE HERE Local 2,,,,,,
4310,CBS42,,,,,,
4311,Chiba Ward 13 Citizens Association,,,,,,
4312,News Chief,,,,,,
4313,WTVY,,,,,,
4314,Alabama News Network,,,,,,
4315,Times Herald,,,,,,
4316,RTV Oost,,,,,,
4317,Nyugat.hu,,,,,,
4318,Kisalfold.Hu,,,,,,
4319,Libya24,,,,,,
4320,Fetch Your News,,,,,,
4321,Fukukyuren Blog,,,,,,
4322,Kobe Action that Doesn't Allow the Construction of Military Bases at Henoko,,,,,,
4323,Blu Radio,,,,,,
4324,Ryukyu Shimpo,Japan_majority,1.0,11.0,Peaceful_protest_majority,0.8181818181818182,9.0
4325,L'Expression (Algeria),,,,,,
4326,WFXR,United_States_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
4327,Independiente de Hidalgo,Mexico_majority,1.0,61.0,Peaceful_protest_majority,0.9016393442622951,55.0
4328,Olloo,,,,,,
4329,Comision Intereclesial de Justicia y Paz,,,,,,
4330,SEIU Florida,,,,,,
4331,Oregon AFL-CIO,,,,,,
4332,Kosice Dnes,Slovakia_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
4333,Florida Phoenix,,,,,,
4334,WBOC,,,,,,
4335,West Seattle Blog,,,,,,
4336,Dallas Observer,,,,,,
4337,North Coast Courier,,,,,,
4338,Nakano Appeal for the Abolition of Security Bills,,,,,,
4339,Hanover Evening Sun,,,,,,
4340,Penobscot Bay Pilot,,,,,,
4341,Bellingcat,,,,,,
4342,Ovejero Noticias,,,,,,
4343,3 News,,,,,,
4344,Blesk,,,,,,
4345,Delaware County Daily Times,,,,,,
4346,Dcist,United_States_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
4347,Herald Goa,,,,,,
4348,Besetzen Berlin,,,,,,
4349,Popular Sovereignty Party,,,,,,
4350,Erie Times News,,,,,,
4351,Morgan Hill Times,,,,,,
4352,RRI,,,,,,
4353,OSCE SMM-Ukraine,,,,,,
4354,Ukrainian News Agency,,,,,,
4355,Meio Norte,,,,,,
4356,Djazairess,,,,,,
4357,Northern Natal News,,,,,,
4358,SoundOfSilence,Belgium_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
4359,Citizen (Auburn),,,,,,
4360,Observer-Dispatch,,,,,,
4361,Press Connects,,,,,,
4362,Spectrum,,,,,,
4363,Becker's Hospital Review,United_States_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
4364,Daily Local,,,,,,
4365,Santa Monica Daily Press,,,,,,
4366,Lantern,,,,,,
4367,Kyoto-Chukyo Democratic Commerce and Industry Association [Secretariat],,,,,,
4368,Lesotho Times,,,,,,
4369,Odisha Bytes,,,,,,
4370,The Star (Kenya),,,,,,
4371,Committee for Defense of Tenants,,,,,,
4372,Radio Nawa,,,,,,
4373,Japan Communist Party,,,,,,
4374,Fiddlehead Focus,,,,,,
4375,Peoples Dispatch,United_Kingdom_majority,1.0,14.0,Peaceful_protest_majority,1.0,14.0
4376,StokeonTrent Live,,,,,,
4377,Swindon Advertiser,,,,,,
4378,Telegraph (Alton),,,,,,
4379,Labour Net Japan,,,,,,
4380,Amnesty International,,,,,,
4381,Badger Herald,,,,,,
4382,CBS19 (Nacogdoches),United_States_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
4383,Arbetet,,,,,,
4384,York Daily Record,,,,,,
4385,Greenwood Commonwealth,,,,,,
4386,Haiti Press Network,,,,,,
4387,Ksarforum,,,,,,
4388,Gloucester Daily Times,,,,,,
4389,Addis Standard,Ethiopia_majority,1.0,15.0,Excessive_force_against_protesters_majority,0.7333333333333333,11.0
4390,Lancaster Eagle Gazette,,,,,,
4391,Informative (Lesotho),,,,,,
4392,Gazeta.uz,,,,,,
4393,Nairobi News,,,,,,
4394,Capital FM,,,,,,
4395,Media Max Network,,,,,,
4396,Kanagawa 18 District Citizens Association,,,,,,
4397,Sheboygan Press,,,,,,
4398,Artnet,,,,,,
4399,Radio Fe y Alegria,,,,,,
4400,Vanguard (Nigeria),,,,,,
4401,Guardian (Nigeria),,,,,,
4402,News Click (India),,,,,,
4403,Oklahoma City Free Press,,,,,,
4404,Marshall News Messenger,,,,,,
4405,InSight Crime,,,,,,
4406,Komsomolskaya Pravda v Moldove,,,,,,
4407,Urban Milwaukee,,,,,,
4408,Fatu Network,,,,,,
4409,Too Nippo,,,,,,
4410,Reporteri.net,,,,,,
4411,Daily Record (San Marcos),,,,,,
4412,Pensacola News Journal,,,,,,
4413,Nasha Niva,,,,,,
4414,La Tribuna De Toledo,,,,,,
4415,TeleMadrid,,,,,,
4416,Daily Lobo,,,,,,
4417,KOKI Fox23 Tulsa,,,,,,
4418,El Periodico de Ibiza,,,,,,
4419,Noticiascyl,,,,,,
4420,Asiaplus,,,,,,
4421,Al Ghad Press,Iraq_majority,1.0,5.0,Change_to_group_activity_majority,0.8,4.0
4422,El Mundo (Bolivia),,,,,,
4423,ADL COBAS,,,,,,
4424,KUNR Public Radio,,,,,,
4425,Elko Daily Free Press,,,,,,
4426,ITV,,,,,,
4427,Exhibition News Magazine,,,,,,
4428,New Telegraph,,,,,,
4429,Daily Leadership (Nigeria),,,,,,
4430,ABC15 Arizona,,,,,,
4431,WBRC,,,,,,
4432,Stevens Point Journal,,,,,,
4433,Adarsha Samaj,Nepal_majority,1.0,7.0,Peaceful_protest_majority,0.8571428571428571,6.0
4434,Hitavada,,,,,,
4435,Business Insider,,,,,,
4436,EnQuete Plus,,,,,,
4437,Le Quotidien (Senegal),,,,,,
4438,WalfNet,,,,,,
4439,Lic Post,,,,,,
4440,Wolfsburger Nachrichten,,,,,,
4441,All Africa,,,,,,
4442,Forsatin,,,,,,
4443,Times-News (Hendersonville),,,,,,
4444,Oriental Daily,,,,,,
4445,Santa Ynez Valley News,,,,,,
4446,Indianapolis Star,,,,,,
4447,KVAL CBS13,,,,,,
4448,Bklyner,,,,,,
4449,Unite the Union,,,,,,
4450,Taiwan News,,,,,,
4451,La Prensa Libre (Costa Rica),Costa_Rica_majority,1.0,8.0,Peaceful_protest_majority,1.0,8.0
4452,Japan Public Workers Union,,,,,,
4453,Edhat,,,,,,
4454,Daily Democrat,,,,,,
4455,Oneida Dispatch,,,,,,
4456,Observer-Reporter,,,,,,
4457,KBZK (Bozeman),,,,,,
4458,Amprensa,,,,,,
4459,Imphal Times,India_majority,1.0,5.0,Peaceful_protest_majority,0.8,4.0
4460,TNT The Northeast Today,,,,,,
4461,Mountain Xpress,,,,,,
4462,La Prensa Latina,,,,,,
4463,South Coast Sun,,,,,,
4464,Policia Nacional de Angola,,,,,,
4465,Complete Colorado,,,,,,
4466,Democratic Kazakhstan,,,,,,
4467,Dnevnik.ba,,,,,,
4468,Monitor de Victimas,,,,,,
4469,Daily Champion,,,,,,
4470,Midrand Reporter,,,,,,
4471,Chalkbeat,,,,,,
4472,Fox8 (New Orleans),,,,,,
4473,Colorado Springs Independent,,,,,,
4474,Raajie TV,,,,,,
4475,San Antonio Current,,,,,,
4476,El Centro,,,,,,
4477,2sTV,,,,,,
4478,Premium Times (Nigeria),,,,,,
4479,Refugee Radio,,,,,,
4480,Hyogo Minpo,,,,,,
4481,Sac City Express,,,,,,
4482,Daily Trust (Nigeria),,,,,,
4483,Legit,,,,,,
4484,Guildford Dragon,,,,,,
4485,Fox30,United_States_majority,1.0,6.0,Peaceful_protest_majority,0.8333333333333334,5.0
4486,Periodico del Delta,,,,,,
4487,Williamson Home Page,,,,,,
4488,Okinawa Times,,,,,,
4489,Kansai Liaison Committee Against Raising The Consumption Tax,,,,,,
4490,Talk Dat NOLA,,,,,,
4491,Lens (New Orleans),,,,,,
4492,Stamford Advocate,,,,,,
4493,Trentonian,,,,,,
4494,Afghan Islamic Press News Agency,,,,,,
4495,Afghan Ministry of Defense,,,,,,
4496,Pajhwok Afghan News,,,,,,
4497,Asianet Newsable,,,,,,
4498,Claremont Courier,,,,,,
4499,Cleveland Jewish News,,,,,,
4500,Movement of Asylum Seekers in Ireland,,,,,,
4501,Xenowatch,,,,,,
4502,Hiroshima Peace March,,,,,,
4503,MENA (Africa),,,,,,
4504,Baltimore Brew,United_States_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
4505,Ukiah Daily Journal,,,,,,
4506,Bye Bye Casino,,,,,,
4507,Noticiero El Vigilante,,,,,,
4508,Realitatea.md,,,,,,
4509,Informante,,,,,,
4510,Rotterdam Nieuws,,,,,,
4511,TG Verona,,,,,,
4512,Quad-City Times,,,,,,
4513,Krant van West-Vlaanderen,,,,,,
4514,Zambia Watchdog,,,,,,
4515,Ommcom News,,,,,,
4516,Essex Chronicle,,,,,,
4517,L.A. TACO,,,,,,
4518,Bedford View,,,,,,
4519,Dnepr Glavnoye,,,,,,
4520,Kherson.net.ua,,,,,,
4521,East Valley Tribune,,,,,,
4522,Daily Item,,,,,,
4523,Scroll (India),,,,,,
4524,Great Falls Tribune,,,,,,
4525,Daily Item (Sunbury),,,,,,
4526,Morganton News Herald,,,,,,
4527,41NBC,,,,,,
4528,TCPalm,,,,,,
4529,Sikha Mekomit,,,,,,
4530,ZIK,,,,,,
4531,ProPublica,,,,,,
4532,Tikozepam,,,,,,
4533,France Guyane,,,,,,
4534,Nabat,,,,,,
4535,USA News Posts,,,,,,
4536,"Risk and Strategic Management, Corporation",,,,,,
4537,Akhbor,,,,,,
4538,Western Daily Press,,,,,,
4539,Maine Beacon,United_States_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
4540,ABC Montana,,,,,,
4541,Standard Journal,,,,,,
4542,Reporte YA,Venezuela_majority,0.9,9.0,Peaceful_protest_majority,1.0,10.0
4543,WUSF News,,,,,,
4544,Arizona Education News,,,,,,
4545,Connection Newspapers,,,,,,
4546,Daily Sun (Bangladesh),Bangladesh_majority,1.0,6.0,Peaceful_protest_majority,1.0,6.0
4547,Mihaaru,,,,,,
4548,South Wales Guardian,,,,,,
4549,Galician Inter-Union Confederation,Spain_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
4550,Andaman Chronicle,,,,,,
4551,Umaru Fofana,,,,,,
4552,Agenda Brindisi,,,,,,
4553,Governance Risk & Compliance Monitor Worldwide,,,,,,
4554,News Today (Bangladesh),,,,,,
4555,Arizona Mirror,,,,,,
4556,Tert,,,,,,
4557,Meath Chronicle,,,,,,
4558,stiripesurse.ro,,,,,,
4559,La Libre Afrique,,,,,,
4560,Politico (DRC),,,,,,
4561,Club K,,,,,,
4562,Norman Transcript,,,,,,
4563,Farmington Daily Times,,,,,,
4564,Newham Recorder,,,,,,
4565,Wio Waw,,,,,,
4566,Jezebel,,,,,,
4567,Sputnik Armenia,,,,,,
4568,Belqees Rights,,,,,,
4569,Philippine Information Agency,,,,,,
4570,Cross River Watch,,,,,,
4571,Update Odisha,,,,,,
4572,Kandahar News,,,,,,
4573,Iowa State Daily,,,,,,
4574,Qui News Pisa,,,,,,
4575,Bari Viva,,,,,,
4576,Daily Graphic,,,,,,
4577,GNA (Ghana),,,,,,
4578,Economic Times (India),,,,,,
4579,Neosho Daily News,,,,,,
4580,Barlamane,Morocco_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
4581,Portal Costa Oeste,,,,,,
4582,Trouw,,,,,,
4583,New Zimbabwe,,,,,,
4584,Leader Herald,,,,,,
4585,Columbia Daily Tribune,,,,,,
4586,Aminata,,,,,,
4587,Greenpeace International,,,,,,
4588,Herald Zeitung,,,,,,
4589,El Mercurio de Calama,,,,,,
4590,Oslobodenje,,,,,,
4591,Yorkshire Post,,,,,,
